0, 02-05-2020 20:20:41, Hardware monitoring log v1.5 ,,,,,,,,
1, 02-05-2020 20:20:41, GeForce RTX 2070,Intel(R) HD Graphics 630,,,,,,,
2, 02-05-2020 20:20:41, GPU1 usage          ,GPU1 memory usage   ,CPU usage           ,CPU clock           ,RAM usage           ,Framerate           ,Frametime           ,,
80, 02-05-2020 20:22:54,4,455.852,58.984,4191.158,3262,106.3,12.345,,65.91
80, 02-05-2020 20:22:55,4,455.852,56.25,4191.159,3265,107.3,11.577,,65.88
80, 02-05-2020 20:22:56,4,455.852,57.813,4191.159,3255,106.1,11.766,,65.88
80, 02-05-2020 20:22:57,4,455.852,55.078,4191.158,3254,106.4,12.791,,65.91
80, 02-05-2020 20:22:58,4,455.852,56.25,4191.158,3265,104.8,12.181,,65.91
80, 02-05-2020 20:22:59,4,455.852,57.031,4191.159,3267,103.6,13.439,,65.94
80, 02-05-2020 20:23:00,4,455.852,55.078,4191.158,3257,102.8,14.254,,66.28
80, 02-05-2020 20:23:01,4,455.852,54.297,4191.158,3256,102.2,12.389,,65.89
80, 02-05-2020 20:23:02,4,455.852,40.234,4191.159,3264,106.9,12.037,,65.89
80, 02-05-2020 20:23:03,4,455.852,32.031,4191.159,3266,108.4,11.909,,65.94
80, 02-05-2020 20:23:04,4,455.852,31.641,4191.159,3256,108.1,11.459,,65.9
80, 02-05-2020 20:23:05,4,455.852,31.641,4191.158,3254,106.6,13.14,,65.9
80, 02-05-2020 20:23:06,4,455.852,29.688,4191.158,3258,106,12.18,,65.9
80, 02-05-2020 20:23:07,4,455.852,31.25,4191.159,3258,105.6,12.655,,65.86
80, 02-05-2020 20:23:08,4,455.852,29.688,4191.158,3250,105.7,11.7,,65.86
80, 02-05-2020 20:23:09,4,455.852,30.859,4191.158,3250,103.9,12.255,,65.93
80, 02-05-2020 20:23:10,4,455.852,28.906,4191.158,3259,103.9,11.621,,65.93
80, 02-05-2020 20:23:11,4,455.852,29.688,4191.158,3261,103.1,11.724,,65.93
80, 02-05-2020 20:23:12,4,455.852,29.297,4191.158,3251,101.7,11.847,,65.89
80, 02-05-2020 20:23:13,4,455.852,29.688,4191.159,3261,101.1,12.69,,65.89
80, 02-05-2020 20:23:14,4,455.852,29.297,4191.159,3260,100.9,13.359,,65.93
80, 02-05-2020 20:23:15,4,455.852,28.125,4191.159,3262,100.3,12.515,,65.93
80, 02-05-2020 20:23:16,4,455.852,29.688,4191.159,3252,99.2,12.483,,66.19
80, 02-05-2020 20:23:17,4,455.852,58.203,4191.158,3260,91.9,13.008,,66.12
80, 02-05-2020 20:23:18,3,455.852,55.078,4191.158,3260,91.9,13.957,,66.13
80, 02-05-2020 20:23:19,4,455.852,53.906,4191.159,3264,91.9,13.609,,66.13
80, 02-05-2020 20:23:20,4,455.852,58.203,4191.158,3253,91.2,14.331,,66.49
80, 02-05-2020 20:23:21,4,455.852,55.078,4191.158,3262,90.1,13.137,,66.12
80, 02-05-2020 20:23:22,3,455.852,55.078,4191.159,3262,89.3,13.798,,66.15
80, 02-05-2020 20:23:23,4,455.852,55.078,4191.158,3264,89.7,13.658,,66.15
80, 02-05-2020 20:23:24,4,455.852,55.859,4191.157,3253,87.2,13.505,,66.18
80, 02-05-2020 20:23:25,4,455.852,55.469,4191.159,3266,88.6,13.478,,66.18
80, 02-05-2020 20:23:26,4,455.852,56.641,4191.159,3267,87.2,14.241,,66.12
80, 02-05-2020 20:23:27,4,455.852,28.516,4191.159,3267,92.8,12.776,,66.14
80, 02-05-2020 20:23:28,4,455.852,28.125,4191.159,3255,91.9,14.419,,66.14
80, 02-05-2020 20:23:29,4,455.852,30.078,4191.158,3255,91.3,13.771,,66.14
